,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id,FINESS
2521,Maison de Santé,,Saint-Maur,Centre-val De Loire,36250,,46.805974,1.640873,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32521,361931237
2522,Maison de Santé,,Boussens,Occitanie,31360,,43.174226,0.9733939,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32522,311931237
2523,Maison de Santé,,Ménéac,Bretagne,56490,,48.137047,-2.463359,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32523,561931237
2524,Maison de Santé,,,Pays De La Loire,,,48.395437,-0.624213,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32524,751931237
2525,Maison de Santé,,Questembert,Bretagne,56230,+33 2 97 26 11 09,47.6625366,-2.4576557,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32525,561931237
2526,Maison de Santé,,Gardouch,Occitanie,31290,,43.3900062,1.6847172,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32526,311931237
2527,Maison de Santé,,Montagny,Auvergne-rhône-alpes,69700,,45.619424,4.762434,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32527,691931237
2528,Maison de Santé,,Saint-Genis-Pouilly,Auvergne-rhône-alpes,01630,,46.2408513,6.0334522,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32528,011931237
2529,Maison de Santé,,Tomblaine,Grand Est,54510,,48.6883155,6.2116118,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32529,541931237
2530,Maison de Santé,,La Chapelle-Janson,Bretagne,35133,,48.3473002,-1.1001064,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32530,351931237
2531,Maison de Santé,Allée Pré Leduc 19,Châtenois,Grand Est,88170,+33 3 29 94 53 50,48.3025836,5.8363748,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32531,881931237
2532,Maison de Santé,Grande Rue 40,Rigney,Bourgogne-franche-comté,25640,,47.3887266,6.1782779,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32532,251931237
2533,Maison de Santé,,Saint-Briac-sur-Mer,Bretagne,35800,,48.6211009,-2.1234631,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32533,351931237
2534,Maison de Santé,,Plancoët,Bretagne,22130,,48.523692,-2.2351254,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32534,221931237
2535,Maison de Santé,,,,,,14.5762092,-60.9762695,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32535,751931237
2536,Maison de Santé,,Pont-de-Salars,Occitanie,12290,,44.2881683,2.7178023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32536,121931237
2537,Maison de Santé,Rue Pasteur 8,Malay-le-Grand,Bourgogne-franche-comté,89100,+33 386881124,48.173685,3.342123,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32537,891931237
2538,Maison de Santé,,,Bretagne,,,48.3271875,-4.1609002,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32538,751931237
2539,Maison de Santé Artatze etchea,,Barcus,Nouvelle-aquitaine,64130,,43.1873423,-0.7721917,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32539,641931237
2540,Maison de Santé Créonnaise,,Créon,Nouvelle-aquitaine,33670,,44.7719098,-0.3448567,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32540,331931237
2541,Maison de Santé Lagnieu,,Lagnieu,Auvergne-rhône-alpes,01150,,45.898008,5.3489405,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32541,011931237
2542,Maison de Santé Pluridisciplinaire 'Manoir des Oiseaux',,Mortcerf,Île-de-france,77163,,48.789787,2.915287,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32542,771931237
2543,Maison de Santé Pluridisciplinaire (MSP) de Blaye,Rue Nicole Girard Mangin nan,Blaye,Nouvelle-aquitaine,33390,,45.1268266,-0.6453192,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32543,331931237
2544,Maison de Santé Pluriprofessionnelle de Colombey-les-Belles,,Colombey-les-Belles,Grand Est,54170,,48.5311932,5.890904,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32544,541931237
2545,Maison de Santé Simone Veil,Rue de Besançon 52,Pontarlier,Bourgogne-franche-comté,25300,+33 3 81 39 11 73,46.909667,6.3490825,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32545,251931237
2546,Maison de Santé de Pierrefitte-sur-Aire,,Pierrefitte-sur-Aire,Grand Est,55260,,48.898365,5.3304107,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32546,551931237
2547,Maison de Santé de Woerth (S.I.S.A.) Multisite,Rue des Aulnes 1a,,Grand Est,,,48.940578,7.748231,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32547,751931237
2548,Maison de Santé des Prés,Rue des Étangs 1BIS,Andelnans,Bourgogne-franche-comté,90400,,47.6017369,6.8641908,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32548,901931237
2549,Maison de Santé du Bergopré,,Schirmeck,Grand Est,67130,+33 3 88 47 57 80,48.4809455,7.2202394,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32549,671931237
2550,Maison de Santé du Pays de Gramat,,,Occitanie,,,44.7803379,1.734156,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32550,751931237
2551,Maison de Santé du Val de Meuse,Rue du Grand Rattentout 6,Dieue-sur-Meuse,Grand Est,55320,+33 3 29 85 85 35,49.0726438,5.4292984,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32551,551931237
2552,Maison de la Parentalité La Goutte de Lait,Rue du Général de Gaulle nan,Auchel,Hauts-de-france,62260,+33 3 21 63 25 80,50.502353,2.475499,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32552,621931237
2553,Maison de la Santé,,La Motte-du-Caire,Provence-alpes-côte D'azur,04250,,44.343834,6.029295,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32553,041931237
2554,Maison de la Santé,,La Chapelle-Saint-Luc,Grand Est,10600,,48.3083545,4.0359338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32554,101931237
2555,Maison de la Santé CAPS (Urgences Médicales),,Bouaye,Pays De La Loire,44830,,47.1418981,-1.6893658,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555,441931237
2556,Maison de la Santé Pluridisciplinaire Le Jariel,Place de l'Église nan,,Île-de-france,,,48.6281463,2.0982418,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32556,751931237
2557,Maison de la santé,,Tournus,Bourgogne-franche-comté,71700,,46.5643197,4.9028444,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32557,711931237
2558,Maison de la santé,Rue de l'Église Saint-Pierre 47,Val de Virvée,Nouvelle-aquitaine,33240,,45.0145722,-0.3804252,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32558,331931237
2559,Maison de santé,,Barre-des-Cévennes,Occitanie,48400,+33 4 66 31 31 81,44.3257959,3.5969476,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32559,481931237
2560,Maison de santé,,Dinan,Bretagne,22100,,48.4556339,-2.061102,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32560,221931237
2561,Maison de santé,,Vern-sur-Seiche,Bretagne,35770,,48.0443652,-1.6058922,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32561,351931237
2562,Maison de santé,,Amplepuis,Auvergne-rhône-alpes,69550,,45.973816,4.331525,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32562,691931237
2563,Maison de santé,,,Auvergne-rhône-alpes,,,44.4771209,4.2265149,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32563,751931237
2564,Maison de santé,Rue des Iles 2,,Bourgogne-franche-comté,,,46.658907,6.074587,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32564,751931237
2565,Maison de santé,,Vue,Pays De La Loire,44640,,47.1994785,-1.8780049,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32565,441931237
2566,Maison de santé,,Gouzon,Nouvelle-aquitaine,23230,,46.1948204,2.2391404,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32566,231931237
2567,Maison de santé Jean-Bernard,,Cholet,Pays De La Loire,49300,,47.0365674,-0.9012061,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32567,491931237
2568,Maison de santé Les Perles de l'Auxois,Rue des Alouettes 17,Semur-en-Auxois,Bourgogne-franche-comté,21140,,47.499063,4.344585,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32568,211931237
2569,Maison de santé Neil Armstrong,Rue Neil Armstrong 8,Le Grand-Quevilly,Normandie,76120,+33 2 35 67 98 93,49.4110747,1.0499705,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32569,761931237
2570,Maison de santé des Citeaux,,Tavers,Centre-val De Loire,45190,,47.7688674,1.6181361,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32570,451931237
2571,Maison de santé des Trois-Caps,,Les Sables-d'Olonne,Pays De La Loire,85180,,46.4995631,-1.7556986,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32571,851931237
2572,Maison de santé des vertes collines,Rue d'Heuchin nan,Anvin,Hauts-de-france,62134,+33 3 21 03 03 03,50.4499672,2.2608915,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32572,621931237
2573,Maison de santé du Val de Vienne,Place Guillaume Lemaistre 1,Aixe-sur-Vienne,Nouvelle-aquitaine,87700,+33 5 55 70 10 27,45.7983326,1.1379457,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32573,871931237
2574,Maison de santé du trésor,Rue du Général Leclerc 37,Brie-Comte-Robert,Île-de-france,77170,,48.695139,2.609476,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32574,771931237
2575,Maison de santé intercommunale de la Thiérache du Centre,Rue Sainte-Geneviève 2,La Capelle,Hauts-de-france,02260,,49.9729071,3.9191083,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32575,021931237
2576,Maison de santé pluridisciiplinaire de l'Auron,,Bourges,Centre-val De Loire,18000,,47.0571552,2.4044127,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32576,181931237
2577,Maison de santé pluridisciplinaire,,Renazé,Pays De La Loire,53800,,47.7949888,-1.0641433,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32577,531931237
2578,Maison de santé pluridisciplinaire,Avenue François Mitterrand 1,Fruges,Hauts-de-france,62310,+33 3 21 03 10 31,50.5141099,2.1301546,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32578,621931237
2579,Maison de santé pluridisciplinaire,,Tramayes,Bourgogne-franche-comté,71520,,46.3049951,4.6020328,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32579,711931237
2580,Maison de santé pluridisciplinaire,,Pommerit-le-Vicomte,Bretagne,22200,,48.6190705,-3.0907977,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32580,221931237
2581,Maison de santé pluridisciplinaire de Fréland,Rue des Sorbiers 6,,Bretagne,,,48.1702729,7.1951958,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32581,751931237
2582,Maison de santé pluridisciplinaire du Dauphiné,,Villefontaine,Auvergne-rhône-alpes,38090,,45.6174307,5.1510981,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32582,381931237
2583,Maison de santé rurale du Val-de-Seille,,Brin-sur-Seille,Grand Est,54280,,48.775303,6.361839,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32583,541931237
2584,Maison de soins Saint-Gérard,,Heillecourt,Grand Est,54180,,48.6503358,6.1937263,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32584,541931237
2585,Maison des Consultants,,,Auvergne-rhône-alpes,,,45.5973988,5.2460254,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32585,751931237
2586,Maison des Professions Libérales,,Saint-Lunaire,Bretagne,35800,,48.6353041,-2.111319,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32586,351931237
2587,Maison du diabétique,,,,,,-17.5415895,-149.5636742,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32587,751931237
2588,Maison medicale,,,Normandie,,,48.55945,-0.4205967,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32588,751931237
2589,Maison médical,Rue du Chêne 2 Ter,Orchamps-Vennes,Bourgogne-franche-comté,25390,,47.1369529,6.531664,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32589,251931237
2590,Maison médicale,Rue de la Gare nan,Bourg-des-Comptes,Bretagne,35890,,47.9296833,-1.7422693,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32590,351931237
2591,Maison médicale,,Saint-Mamert-du-Gard,Occitanie,30730,,43.889491,4.18994,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32591,301931237
2592,Maison médicale,Route de Kerfily 31,Locmaria-Plouzané,Bretagne,29280,,48.3724126,-4.6502269,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32592,291931237
2593,Maison médicale,Rue du Mans 38,Conlie,Pays De La Loire,72240,,48.119455,-0.012648,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32593,721931237
2594,Maison médicale,,Laval,Pays De La Loire,53000,,48.0641672,-0.7850709,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32594,531931237
2595,Maison médicale,Rue Pasteur nan,Lusignan,Nouvelle-aquitaine,86600,,46.4276509,0.1144331,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32595,861931237
2596,Maison médicale,,Villepinte,Île-de-france,93420,,48.9527264,2.5223582,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32596,931931237
2597,Maison médicale,Rue Hervé Bazin 5,Erdre-en-Anjou,Pays De La Loire,49220,+33 2 41 61 42 02,47.6003474,-0.8398677,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32597,491931237
2598,Maison médicale,,Carcès,Provence-alpes-côte D'azur,83570,,43.4743113,6.18082,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32598,831931237
2599,Maison médicale,,Le Poinçonnet,Centre-val De Loire,36330,,46.7636699,1.7165181,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32599,361931237
2600,Maison médicale,,Salies-du-Salat,Occitanie,31260,,43.1016525,0.9555439,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32600,311931237
2601,Maison médicale,,Guérande,Pays De La Loire,44350,,47.3300827,-2.4350479,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32601,441931237
2602,Maison médicale,,Louvigné-du-Désert,Bretagne,35420,,48.4815673,-1.1288503,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32602,351931237
2603,Maison médicale,,Louvigné-de-Bais,Bretagne,35680,,48.0466064,-1.3351069,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32603,351931237
2604,Maison médicale,Rue de la Fontaine nan,Prissé,Bourgogne-franche-comté,71960,,46.3239399,4.7438487,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32604,711931237
2605,Maison médicale,Avenue Dolet Blanchou 36 bis,,Nouvelle-aquitaine,,+335 53 55 36 (71-75),45.5443747,0.9815451,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32605,751931237
2606,Maison médicale,,Mondoubleau,Centre-val De Loire,41170,,47.9819107,0.8964489,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32606,411931237
2607,Maison médicale,,Avignon,Provence-alpes-côte D'azur,84000,,43.9204121,4.8028229,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32607,841931237
2608,Maison médicale,,Binic-Étables-sur-Mer,Bretagne,22680,,48.6249035,-2.835927,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32608,221931237
2609,Maison médicale,,,Grand Est,,,48.7075797,5.8581571,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32609,751931237
2610,Maison médicale,,,Grand Est,,,47.442601,-2.1919347,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32610,751931237
